,index,title,slide_url,paper_url,filename
313,313,Breaking the centralized barrier for cross-device federated learning,nips.cc/media/neurips-2021/Slides/27568.pdf,openreview.net/pdf?id=FMPuzXV1fR,313.pdf
314,314,Recurrent Bayesian Classifier Chains for Exact Multi-Label Classification,nips.cc/media/neurips-2021/Slides/27545.pdf,openreview.net/pdf?id=RQJWn82Xga2,314.pdf
315,315,Least Square Calibration for Peer Reviews,nips.cc/media/neurips-2021/Slides/27538.pdf,openreview.net/pdf?id=rTxCRLXRtk9,315.pdf
316,316,Distributed Saddle-Point Problems Under Data Similarity,nips.cc/media/neurips-2021/Slides/27528.pdf,openreview.net/pdf?id=dJcUhDVu1G,316.pdf
317,317,"Stochastic optimization under time drift: iterate averaging, step-decay schedules, and high probability guarantees",nips.cc/media/neurips-2021/Slides/26374.pdf,openreview.net/pdf?id=w5j80GVGFsr,317.pdf
318,318,Decoupling the Depth and Scope of Graph Neural Networks,nips.cc/media/neurips-2021/Slides/26355.pdf,openreview.net/pdf?id=_IY3_4psXuf,318.pdf
319,319,On the Generative Utility of Cyclic Conditionals,nips.cc/media/neurips-2021/Slides/26324.pdf,openreview.net/pdf?id=dPdrrr-YrgX,319.pdf
320,320,Auditing Black-Box Prediction Models for Data Minimization Compliance,nips.cc/media/neurips-2021/Slides/27096.pdf,openreview.net/pdf?id=Wkq4hKpGxWv,320.pdf
321,321,Stronger NAS with Weaker Predictors,nips.cc/media/neurips-2021/Slides/26398.pdf,openreview.net/pdf?id=chwaxchpG3,321.pdf
322,322,Differentially Private Federated Bayesian Optimization with Distributed Exploration,nips.cc/media/neurips-2021/Slides/26102.pdf,openreview.net/pdf?id=OdsuC3H1WQ3,322.pdf
323,323,Learnable Fourier Features for Multi-dimensional Spatial Positional Encoding,nips.cc/media/neurips-2021/Slides/25950.pdf,openreview.net/pdf?id=YXjhRGvqfFN,323.pdf
324,324,Newton-LESS: Sparsification without Trade-offs for the Sketched Newton Update,nips.cc/media/neurips-2021/Slides/26531.pdf,openreview.net/pdf?id=Bl0GlLmNGLV,324.pdf
325,325,Dynamic Trace Estimation,nips.cc/media/neurips-2021/Slides/26833.pdf,openreview.net/pdf?id=vLvsnP64VC0,325.pdf
326,326,Optimal Underdamped Langevin MCMC Method,nips.cc/media/neurips-2021/Slides/26442.pdf,openreview.net/pdf?id=6wuE1-G4pu6,326.pdf
327,327,CAPE: Encoding Relative Positions with Continuous Augmented Positional Embeddings,nips.cc/media/neurips-2021/Slides/26588.pdf,openreview.net/pdf?id=n-FqqWXnWW,327.pdf
328,328,Successor Feature Landmarks for Long-Horizon Goal-Conditioned Reinforcement Learning,nips.cc/media/neurips-2021/Slides/26672.pdf,openreview.net/pdf?id=rD6ulZFTbf,328.pdf
329,329,Safe Policy Optimization with Local Generalized Linear Function Approximations,nips.cc/media/neurips-2021/Slides/27974.pdf,openreview.net/pdf?id=DWvcqoRAQP8,329.pdf
330,330,Episodic Multi-agent Reinforcement Learning with Curiosity-driven Exploration,nips.cc/media/neurips-2021/Slides/27715.pdf,openreview.net/pdf?id=YDGJ5YExiw6,330.pdf
331,331,Conflict-Averse Gradient Descent for Multi-task learning,nips.cc/media/neurips-2021/Slides/27328_myrRVme.pdf,openreview.net/pdf?id=_61Qh8tULj_,331.pdf
332,332,SUPER-ADAM: Faster and Universal Framework of Adaptive Gradients,nips.cc/media/neurips-2021/Slides/27440.pdf,openreview.net/pdf?id=nFdJSm9dy83,332.pdf
333,333,Adaptive wavelet distillation from neural networks through interpretations,nips.cc/media/neurips-2021/Slides/28027.pdf,openreview.net/pdf?id=meTWnAamntJ,333.pdf
334,334,On the Equivalence between Neural Network and Support Vector Machine,nips.cc/media/neurips-2021/Slides/27419_1u4yr5H.pdf,openreview.net/pdf?id=npUxA--_nyX,334.pdf
335,335,VQ-GNN: A Universal Framework to Scale up Graph Neural Networks using Vector Quantization,nips.cc/media/neurips-2021/Slides/26298.pdf,openreview.net/pdf?id=EO-CQzgcIxd,335.pdf
336,336,Robust Visual Reasoning via Language Guided Neural Module Networks,nips.cc/media/neurips-2021/Slides/26971.pdf,openreview.net/pdf?id=T1f0YKPP_K,336.pdf
337,337,RLlib Flow: Distributed Reinforcement Learning is a Dataflow Problem,nips.cc/media/neurips-2021/Slides/27982.pdf,openreview.net/pdf?id=trNDfee72NQ,337.pdf
338,338,Detecting Anomalous Event Sequences with Temporal Point Processes,nips.cc/media/neurips-2021/Slides/27787.pdf,openreview.net/pdf?id=MTMyxzrIKsM,338.pdf
339,339,To Beam Or Not To Beam: That is a Question of Cooperation for Language GANs,nips.cc/media/neurips-2021/Slides/28576.pdf,openreview.net/pdf?id=jUL1lnsiU9,339.pdf
340,340,Distributed Deep Learning In Open Collaborations,nips.cc/media/neurips-2021/Slides/26430_dmpnccW.pdf,openreview.net/pdf?id=FYHktcK-7v,340.pdf
341,341,DNN-based Topology Optimisation:  Spatial Invariance and Neural Tangent Kernel,nips.cc/media/neurips-2021/Slides/27399.pdf,openreview.net/pdf?id=DUy-qLzqvlU,341.pdf
342,342,SIMILAR: Submodular Information Measures Based Active Learning In Realistic Scenarios,nips.cc/media/neurips-2021/Slides/26574.pdf,openreview.net/pdf?id=VGDFaLNFFk,342.pdf
343,343,RMM: Reinforced Memory Management for Class-Incremental Learning,nips.cc/media/neurips-2021/Slides/26963_3B9NgCs.pdf,openreview.net/pdf?id=BfPzZSype5M,343.pdf
344,344,Compressing Neural Networks: Towards Determining the Optimal Layer-wise Decomposition,nips.cc/media/neurips-2021/Slides/26919.pdf,openreview.net/pdf?id=BvJkwMhyInm,344.pdf
345,345,Parametric Complexity Bounds for Approximating PDEs with Neural Networks,nips.cc/media/neurips-2021/Slides/26558.pdf,openreview.net/pdf?id=HbViCqfbd7,345.pdf
346,346,Robust Implicit Networks via Non-Euclidean Contractions,nips.cc/media/neurips-2021/Slides/26663.pdf,openreview.net/pdf?id=SwfsoPuGYku,346.pdf
347,347,CoFrNets: Interpretable Neural Architecture Inspired by Continued Fractions,nips.cc/media/neurips-2021/Slides/27559.pdf,openreview.net/pdf?id=kGXlIEQgvC,347.pdf
348,348,Speedy Performance Estimation for Neural Architecture Search,nips.cc/media/neurips-2021/Slides/27393.pdf,openreview.net/pdf?id=8V2hZW0d2aS,348.pdf
349,349,How Powerful are Performance Predictors in Neural Architecture Search?,nips.cc/media/neurips-2021/Slides/27833.pdf,openreview.net/pdf?id=6RB77-6-_oI,349.pdf
350,350,Explanation-based Data Augmentation for Image Classification,nips.cc/media/neurips-2021/Slides/26859.pdf,openreview.net/pdf?id=Ydlco-tfIG,350.pdf
351,351,T-LoHo: A Bayesian Regularization Model for Structured Sparsity and Smoothness on Graphs,nips.cc/media/neurips-2021/Slides/28108.pdf,openreview.net/pdf?id=Kvef55YMkm3,351.pdf
352,352,Last iterate convergence of SGD for Least-Squares in the Interpolation regime.,nips.cc/media/neurips-2021/Slides/28114.pdf,openreview.net/pdf?id=zsq86HNvXr6,352.pdf
353,353,Learning to Draw: Emergent Communication through Sketching,nips.cc/media/neurips-2021/Slides/28081.pdf,openreview.net/pdf?id=YIyYkoJX2eA,353.pdf
354,354,Sparse is Enough in Scaling Transformers,nips.cc/media/neurips-2021/Slides/26823.pdf,openreview.net/pdf?id=-b5OSCydOMe,354.pdf
355,355,Learning Fast-Inference Bayesian Networks,nips.cc/media/neurips-2021/Slides/27363.pdf,openreview.net/pdf?id=UmCsy3C4xj,355.pdf
356,356,To The Point: Correspondence-driven monocular 3D category reconstruction,nips.cc/media/neurips-2021/Slides/27696.pdf,openreview.net/pdf?id=AWMU04iXQ08,356.pdf
357,357,Improving Transferability of Representations via Augmentation-Aware Self-Supervision,nips.cc/media/neurips-2021/Slides/28198.pdf,openreview.net/pdf?id=U34rQjnImpM,357.pdf
358,358,Predicting Deep Neural Network Generalization with Perturbation Response Curves,nips.cc/media/neurips-2021/Slides/27240_KkOSRCs.pdf,openreview.net/pdf?id=lRYfPNKCRu,358.pdf
359,359,End-to-End Training of Multi-Document Reader and Retriever for Open-Domain Question Answering,nips.cc/media/neurips-2021/Slides/27398.pdf,openreview.net/pdf?id=5KWmB6JePx,359.pdf
360,360,Solving Graph-based Public Goods Games with Tree Search and Imitation Learning,nips.cc/media/neurips-2021/Slides/28778.pdf,openreview.net/pdf?id=XIuDe2A0jDL,360.pdf
361,361,Smooth Normalizing Flows,nips.cc/media/neurips-2021/Slides/27193.pdf,openreview.net/pdf?id=yxsak5ND2pA,361.pdf
362,362,Intriguing Properties of Contrastive Losses,nips.cc/media/neurips-2021/Slides/28477.pdf,openreview.net/pdf?id=rYhBGWYm6AU,362.pdf
363,363,Explainable Semantic Space by Grounding Language to Vision with Cross-Modal Contrastive Learning,nips.cc/media/neurips-2021/Slides/27918.pdf,openreview.net/pdf?id=ljOg2HIBDGH,363.pdf
364,364,ResT: An Efficient Transformer for Visual Recognition,nips.cc/media/neurips-2021/Slides/27720.pdf,openreview.net/pdf?id=6Ab68Ip4Mu,364.pdf
365,365,Learning Graph Models for Retrosynthesis Prediction,nips.cc/media/neurips-2021/Slides/26085.pdf,openreview.net/pdf?id=LyjH88yV7F,365.pdf
366,366,Risk-averse Heteroscedastic Bayesian Optimization,nips.cc/media/neurips-2021/Slides/26309.pdf,openreview.net/pdf?id=QO93ev_yPqn,366.pdf
367,367,Combinatorial Optimization for Panoptic Segmentation: A Fully Differentiable Approach,nips.cc/media/neurips-2021/Slides/26258.pdf,openreview.net/pdf?id=70eD741FHyI,367.pdf
368,368,Intriguing Properties of Vision Transformers,nips.cc/media/neurips-2021/Slides/27802.pdf,openreview.net/pdf?id=o2mbl-Hmfgd,368.pdf
369,369,Active Learning of Convex Halfspaces on Graphs,nips.cc/media/neurips-2021/Slides/25931.pdf,openreview.net/pdf?id=O-fOgeI_D-B,369.pdf
370,370,Adversarial Feature Desensitization,nips.cc/media/neurips-2021/Slides/25959.pdf,openreview.net/pdf?id=IIo3Ew4v5tk,370.pdf
371,371,Conditional Generation Using Polynomial Expansions,nips.cc/media/neurips-2021/Slides/26178.pdf,openreview.net/pdf?id=cqD6imhK1TX,371.pdf
372,372,Novel Visual Category Discovery with Dual Ranking Statistics and Mutual Knowledge Distillation,nips.cc/media/neurips-2021/Slides/27478.pdf,openreview.net/pdf?id=xWq1MVj7YrE,372.pdf
