,titles,slides,papers
343,KSD Aggregated Goodness-of-fit Test,nips.cc/media/neurips-2022/Slides/54932.pdf,openreview.net/pdf?id=9-SZkJLkCcB
344,Byzantine Spectral Ranking,nips.cc/media/neurips-2022/Slides/53351.pdf,openreview.net/pdf?id=_D4cE66L9x3
345,Structural Analysis of Branch-and-Cut and the Learnability of Gomory Mixed Integer Cuts,nips.cc/media/neurips-2022/Slides/53066_KzHxST5.pdf,openreview.net/pdf?id=e2gRdexoTZf
346,Exploring the Whole Rashomon Set of Sparse Decision Trees,nips.cc/media/neurips-2022/Slides/54018.pdf,openreview.net/pdf?id=WHqVVk3UHr
347,A Classification of $G$-invariant Shallow Neural Networks,nips.cc/media/neurips-2022/Slides/54596.pdf,openreview.net/pdf?id=Av8b0vxN7MX
348,A sharp NMF result with applications in network modeling  ,nips.cc/media/neurips-2022/Slides/54726_raPyIWV.pdf,openreview.net/pdf?id=fcMd-tuWwiO
349,Improved Bounds on Neural Complexity for Representing Piecewise Linear Functions,nips.cc/media/neurips-2022/Slides/54650.pdf,openreview.net/pdf?id=sQiEJLPt1Qh
350,Single-pass Streaming Lower Bounds for Multi-armed Bandits Exploration with Instance-sensitive Sample Complexity,nips.cc/media/neurips-2022/Slides/53080.pdf,openreview.net/pdf?id=xqYGGRt7kM
351,Falsification before Extrapolation in Causal Effect Estimation,nips.cc/media/neurips-2022/Slides/54677.pdf,openreview.net/pdf?id=OmLNqwnZwmY
352,A Characterization of Semi-Supervised Adversarially Robust PAC Learnability,nips.cc/media/neurips-2022/Slides/53387_kD9LKIh.pdf,openreview.net/pdf?id=B7Q2mbIFa6Q
353,Unsupervised Learning under Latent Label Shift,nips.cc/media/neurips-2022/Slides/53618_r1AF0Aa.pdf,openreview.net/pdf?id=uzqUp0GjKDu
354,AD-DROP: Attribution-Driven Dropout for Robust Language Model Fine-Tuning,nips.cc/media/neurips-2022/Slides/54620_dmW6bnh.pdf,openreview.net/pdf?id=XYDXL9_2P4
355,Semantic Probabilistic Layers for Neuro-Symbolic Learning,nips.cc/media/neurips-2022/Slides/52875.pdf,openreview.net/pdf?id=o-mxIWAY1T8
356,"MCVD - Masked Conditional Video Diffusion for Prediction, Generation, and Interpolation",nips.cc/media/neurips-2022/Slides/54707.pdf,openreview.net/pdf?id=hX5Ia-ION8Y
357,Approximation with CNNs in Sobolev Space: with Applications to Classification,nips.cc/media/neurips-2022/Slides/54188.pdf,openreview.net/pdf?id=ofRmFwBvvXh
358,Theoretically Provable Spiking Neural Networks,nips.cc/media/neurips-2022/Slides/54605.pdf,openreview.net/pdf?id=I0CiI7Oyp1E
359,Efficient Aggregated Kernel Tests using Incomplete $U$-statistics,nips.cc/media/neurips-2022/Slides/54933.pdf,openreview.net/pdf?id=pkzwYftNcqY
360,Multi-Granularity Cross-modal Alignment for Generalized Medical Visual Representation Learning,nips.cc/media/neurips-2022/Slides/55023.pdf,openreview.net/pdf?id=Yul402KcD5d
361,CARLANE: A Lane Detection Benchmark for Unsupervised Domain Adaptation from Simulation to multiple Real-World Domains,nips.cc/media/neurips-2022/Slides/55700.pdf,openreview.net/pdf?id=N6-ABrmQMqD
362,PEER: A Comprehensive and Multi-Task Benchmark for Protein Sequence Understanding,nips.cc/media/neurips-2022/Slides/55752.pdf,openreview.net/pdf?id=QgTZ56-zJou
363,Change Event Dataset for Discovery from Spatio-temporal Remote Sensing Imagery,nips.cc/media/neurips-2022/Slides/55649.pdf,openreview.net/pdf?id=bKO6BPtYQA7
364,3DOS: Towards 3D Open Set Learning - Benchmarking and Understanding Semantic Novelty Detection on Point Clouds,nips.cc/media/neurips-2022/Slides/55764.pdf,openreview.net/pdf?id=X2dHozbd1at
365,TempEL: Linking Dynamically Evolving and Newly Emerging Entities,nips.cc/media/neurips-2022/Slides/55663.pdf,openreview.net/pdf?id=vrnqr3PG4yB
366,PAC Prediction Sets for Meta-Learning,nips.cc/media/neurips-2022/Slides/53122.pdf,openreview.net/pdf?id=s6ygs1UCOw1
367,Constrained GPI for Zero-Shot Transfer in Reinforcement Learning,nips.cc/media/neurips-2022/Slides/53209.pdf,openreview.net/pdf?id=sWNT5lT7l9G
368,DIMES: A Differentiable Meta Solver for Combinatorial Optimization Problems,nips.cc/media/neurips-2022/Slides/54442.pdf,openreview.net/pdf?id=9u05zr0nhx
369,HYPRO: A Hybridly Normalized Probabilistic Model for Long-Horizon Prediction of Event Sequences,nips.cc/media/neurips-2022/Slides/54092.pdf,openreview.net/pdf?id=n6QYLjlYhkG
370,Boosting the Transferability of Adversarial Attacks with Reverse Adversarial Perturbation,nips.cc/media/neurips-2022/Slides/54787.pdf,openreview.net/pdf?id=k5uFiFLWv3X
371,DaDA: Distortion-aware Domain Adaptation for Unsupervised Semantic Segmentation,nips.cc/media/neurips-2022/Slides/55430_3dHz3Ck.pdf,openreview.net/pdf?id=6RoAxmwj0L2
372,WaveBound: Dynamic Error Bounds for Stable Time Series Forecasting,nips.cc/media/neurips-2022/Slides/54133_KRkCbJt.pdf,openreview.net/pdf?id=vsNQkquutZk
373,Hierarchical Channel-spatial Encoding for Communication-efficient Collaborative Learning,nips.cc/media/neurips-2022/Slides/54328_aZV9Kj5.pdf,openreview.net/pdf?id=i3k6WjDXECC
374,LASSIE: Learning Articulated Shapes from Sparse Image Ensemble via 3D Part Discovery,nips.cc/media/neurips-2022/Slides/55171.pdf,openreview.net/pdf?id=0TDki1mlcwz
375,Improving Multi-Task Generalization via Regularizing Spurious Correlation,nips.cc/media/neurips-2022/Slides/52990.pdf,openreview.net/pdf?id=HLzjd09oRx
376,Pre-activation Distributions Expose Backdoor Neurons,nips.cc/media/neurips-2022/Slides/54164.pdf,openreview.net/pdf?id=wwW-1k1ljIg
377,Zero-shot Transfer Learning within a Heterogeneous Graph via Knowledge Transfer Networks,nips.cc/media/neurips-2022/Slides/53624.pdf,openreview.net/pdf?id=u8FDFtoMKp2
378,Top Two Algorithms Revisited,nips.cc/media/neurips-2022/Slides/54319.pdf,openreview.net/pdf?id=xLnfzQYSIue
379,Communication Efficient Distributed Learning for Kernelized Contextual Bandits,nips.cc/media/neurips-2022/Slides/52943.pdf,openreview.net/pdf?id=6rVXMHImDzv
380,DAGMA: Learning DAGs via M-matrices and a Log-Determinant Acyclicity Characterization,nips.cc/media/neurips-2022/Slides/55411.pdf,openreview.net/pdf?id=8rZYMpFUgK
381,Integral Probability Metrics PAC-Bayes Bounds,nips.cc/media/neurips-2022/Slides/53658.pdf,openreview.net/pdf?id=H547BtAyOJ4
382,Near-Optimal Multi-Agent Learning for Safe Coverage Control,nips.cc/media/neurips-2022/Slides/54866.pdf,openreview.net/pdf?id=_L7f0ySKMWY
383,Effects of Data Geometry in Early Deep Learning,nips.cc/media/neurips-2022/Slides/53764.pdf,openreview.net/pdf?id=QYQH9w9Z8bO
384,Entropy-Driven Mixed-Precision Quantization for Deep Network Design,nips.cc/media/neurips-2022/Slides/54104_3jQw80n.pdf,openreview.net/pdf?id=E28hy5isRzC
385,Alleviating Adversarial Attacks on Variational Autoencoders with MCMC,nips.cc/media/neurips-2022/Slides/54239.pdf,openreview.net/pdf?id=458a8dN8L6
386,Target alignment in truncated kernel ridge regression,nips.cc/media/neurips-2022/Slides/54509.pdf,openreview.net/pdf?id=SPiQQu2NmO9
387,Efficient and Effective Optimal Transport-Based Biclustering,nips.cc/media/neurips-2022/Slides/54919.pdf,openreview.net/pdf?id=yQDC5ZcqX6l
388,Diffusion Curvature for Estimating Local Curvature in High Dimensional Data,nips.cc/media/neurips-2022/Slides/53769.pdf,openreview.net/pdf?id=AYII8AkvD1e
389,Provably Efficient Model-Free Constrained RL with Linear Function Approximation,nips.cc/media/neurips-2022/Slides/53679.pdf,openreview.net/pdf?id=Gf5DxrgD2cT
390,SPoVT: Semantic-Prototype Variational Transformer for Dense Point Cloud Semantic Completion,nips.cc/media/neurips-2022/Slides/55285_qzu47B3.pdf,openreview.net/pdf?id=JVoKzM_-lhz
391,Augmentations in Hypergraph Contrastive Learning: Fabricated and Generative,nips.cc/media/neurips-2022/Slides/54524.pdf,openreview.net/pdf?id=igMc_C9pgYG
392,Uncertainty-Aware Hierarchical Refinement for Incremental Implicitly-Refined Classification,nips.cc/media/neurips-2022/Slides/54174.pdf,openreview.net/pdf?id=AJ_flTkNFhP
393,"Benign, Tempered, or Catastrophic: Toward a Refined Taxonomy of Overfitting",nips.cc/media/neurips-2022/Slides/52890.pdf,openreview.net/pdf?id=5oS20NUCJEX
394,Generative Visual Prompt: Unifying Distributional Control of Pre-Trained Generative Models,nips.cc/media/neurips-2022/Slides/55093.pdf,openreview.net/pdf?id=Gsbnnc--bnw
395,Reincarnating Reinforcement Learning: Reusing Prior Computation to Accelerate Progress,nips.cc/media/neurips-2022/Slides/54725.pdf,openreview.net/pdf?id=t3X5yMI_4G2
396,ProtoVAE: A Trustworthy Self-Explainable Prototypical Variational Model,nips.cc/media/neurips-2022/Slides/53023.pdf,openreview.net/pdf?id=L8pZq2eRWvX
397,A Simple Approach to Automated Spectral Clustering,nips.cc/media/neurips-2022/Slides/53693_euWJkD6.pdf,openreview.net/pdf?id=avJW5-PRzV
398,Meta-Query-Net: Resolving Purity-Informativeness Dilemma in Open-set Active Learning,nips.cc/media/neurips-2022/Slides/53571.pdf,openreview.net/pdf?id=_kZVnosHbV3
399,"Turbocharging Solution Concepts: Solving NEs, CEs and CCEs with Neural Equilibrium Solvers",nips.cc/media/neurips-2022/Slides/53003_pHoI8ee.pdf,openreview.net/pdf?id=RczPtvlaXPH
400,Robust Streaming PCA,nips.cc/media/neurips-2022/Slides/53359_LIqzYY0.pdf,openreview.net/pdf?id=dAZdQM32IoK
401,Variational inference via Wasserstein gradient flows,nips.cc/media/neurips-2022/Slides/55021.pdf,openreview.net/pdf?id=K2PTuvVTF1L
402,Intrinsic dimensionality estimation using Normalizing Flows,nips.cc/media/neurips-2022/Slides/53237.pdf,openreview.net/pdf?id=wA7vZS-mSxv
403,Differentially Private Graph Learning via Sensitivity-Bounded Personalized PageRank,nips.cc/media/neurips-2022/Slides/52981.pdf,openreview.net/pdf?id=Fhty8PgFkDo
404,Faster Linear Algebra for Distance Matrices,nips.cc/media/neurips-2022/Slides/53099.pdf,openreview.net/pdf?id=y--ZUTfbNB
405,Subquadratic Kronecker Regression with Applications to Tensor Decomposition,nips.cc/media/neurips-2022/Slides/53332.pdf,openreview.net/pdf?id=lbQTJN42uea
406,Adam Can Converge Without Any Modification On Update Rules,nips.cc/media/neurips-2022/Slides/53721.pdf,openreview.net/pdf?id=l5UNyaHqFdO
407,Active Learning of Classifiers with Label and Seed Queries,nips.cc/media/neurips-2022/Slides/54296.pdf,openreview.net/pdf?id=dNXg-h6YX9h
408,Improved Coresets for Euclidean $k$-Means,nips.cc/media/neurips-2022/Slides/53216.pdf,openreview.net/pdf?id=KSKyVYcgp1u
409,Sampling from Log-Concave Distributions with Infinity-Distance Guarantees,nips.cc/media/neurips-2022/Slides/54134.pdf,openreview.net/pdf?id=nP6e73uxd1
410,A Character-Level Length-Control Algorithm for Non-Autoregressive Sentence Summarization,nips.cc/media/neurips-2022/Slides/53964.pdf,openreview.net/pdf?id=KXybrIUJnya
411,Compositional Generalization in Unsupervised Compositional Representation Learning: A Study on Disentanglement and Emergent Language,nips.cc/media/neurips-2022/Slides/53712.pdf,openreview.net/pdf?id=ZEQ5Gf8DiD
412,Human-AI Collaborative Bayesian Optimisation,nips.cc/media/neurips-2022/Slides/53659.pdf,openreview.net/pdf?id=atd4X6U1jT
413,Identifying good directions to escape the NTK regime and efficiently learn low-degree plus sparse polynomials ,nips.cc/media/neurips-2022/Slides/53708_TklHKdB.pdf,openreview.net/pdf?id=052QkenIdSI
414,Chain of Thought Imitation with Procedure Cloning,nips.cc/media/neurips-2022/Slides/53884.pdf,openreview.net/pdf?id=ZJqqSa8FsH9
415,Nonlinear MCMC for Bayesian Machine Learning,nips.cc/media/neurips-2022/Slides/54122.pdf,openreview.net/pdf?id=3vpvnMVOUKE
416,Fast Algorithms for Packing Proportional Fairness and its Dual,nips.cc/media/neurips-2022/Slides/54228.pdf,openreview.net/pdf?id=Mn_HoKBcWK
417,ADBench: Anomaly Detection Benchmark,nips.cc/media/neurips-2022/Slides/55709.pdf,openreview.net/pdf?id=foA_SFQ9zo0
418,BOND: Benchmarking Unsupervised Outlier Node Detection on Static Attributed Graphs,nips.cc/media/neurips-2022/Slides/55721.pdf,openreview.net/pdf?id=YXvGXEmtZ5N
419,Understanding Aesthetics with Language: A Photo Critique Dataset for Aesthetic Assessment,nips.cc/media/neurips-2022/Slides/55632.pdf,openreview.net/pdf?id=-VyJim9UBxQ
420,Video compression dataset and benchmark of learning-based video-quality metrics,nips.cc/media/neurips-2022/Slides/55617.pdf,openreview.net/pdf?id=My5AI9aM49R
421,TweetNERD - End to End Entity Linking Benchmark for Tweets,nips.cc/media/neurips-2022/Slides/55647.pdf,openreview.net/pdf?id=5mi-CkvEqj
422,A Dataset for Efforts Towards Achieving the Sustainable Development Goal of Safe Working Environments,nips.cc/media/neurips-2022/Slides/55748.pdf,openreview.net/pdf?id=93cqcWFpTex
